230;7319;BERNACKI Włodzimierz;PiS
231;7220;ORKISZ Jan;LR
232;7150;SOLIS Tomasz Piotr;PiS
233;7138;PEJO Bartłomiej Artur;KBLN
234;7129;FRANKIEWICZ Joanna Dorota;PiS
235;7128;ZIELIŃSKA Elżbieta Joanna;K15
236;7112;WITKOWSKI Waldemar Włodzimierz;LR
237;7012;RUDALSKI Wojciech Bogdan;PiS
238;6948;ŚLUSARZ Rafał Józef;PiS
239;6934;STĘPIEŃ Elżbieta Krystyna;KE
240;6913;STANDERSKI Dariusz Marian;WRB
241;6850;TERLECKI Tomasz Jerzy;WRB
242;6686;STANISŁAWEK Andrzej Józef;PiS
243;6666;ZAJĄC Krzysztof Jan;PFP
244;6645;PUDŁOWSKI Paweł Patryk;KE
245;6602;SZULOWSKI Krzysztof;PiS
246;6540;BIŃCZYCKA Elżbieta;KE
247;6520;PAHL Witold;KE
248;6328;BARSZCZEWSKA Barbara Aldona;PiS
249;6184;MROCZKOWSKA Barbara Elżbieta;KE
250;6109;ANDRUSZKIEWICZ Jolanta Wiesława;PiS
251;6103;CHOJNOWSKI Szymon Piotr;WRB
252;6094;BRZEZIŃSKA Anna Katarzyna;KE
253;6061;LEMPART Marta Mirosława;WRB
254;5984;OPIOŁA Marek;PiS
255;5956;ŁUCZYK Mariusz Wojciech;PiS
256;5923;UEBERHAN Katarzyna;WRB
257;5873;RUTKOWSKA Dorota;KE
258;5795;KORWIN-MIKKE Anna;KBLN
259;5791;DAJCZAK Władysław;PiS
260;5756;KLIMEK Maciej Artur;WRB
261;5740;KONIECZNA Barbara Krystyna;PiS
262;5732;JASKÓŁA Tomasz Janusz;K15
263;5716;JEŻAK Ewa Agnieszka;WRB
264;5679;TRAWICKI Krzysztof Gabriel;KE
265;5671;ŁĘŻAK Dominik Adam;PFP
266;5589;STĘPIEŃ Witold Heronim;KE
267;5533;KULESZA Jakub;KBLN
268;5526;KULCZYK-SZYMAŃSKA Anna Barbara;WRB
269;5494;MAZUR Aneta;K15
270;5452;JELONEK Aleksandra Elżbieta;K15
271;5444;PIŁKA Marian;K15
272;5350;KACZMARCZYK Norbert Jakub;K15
273;5255;SITARSKI Krzysztof Serafin;K15
274;5208;ZAGAŁA Sven;WRB
275;5190;PARDA Błażej Łukasz;K15
276;5187;FABIŚ-SZULC Karolina Urszula;KE
277;5182;RZYMKOWSKI Tomasz Piotr;K15
278;5173;LEWICKI Dawid Marian;KBLN
279;5170;URBANIAK Michał Piotr;KBLN
280;5144;JACYNA-WITT Małgorzata Anna;PiS
281;5093;BUTRYN Renata Celina;KE
282;5085;SYPNIEWSKI Marcin;KBLN
283;4995;KOPER-STASZOWSKA Wioletta Maria;PiS
284;4957;WEZGRAJ Jacek Artur;WRB
285;4924;SITARSKI Ireneusz Robert;KE
286;4911;MICHOCKA Kalina;WRB
287;4825;NOWORYTA Anna Maria;WRB
288;4767;GAŁKIEWICZ Magdalena Anna;KE
289;4760;WILK Artur;K15
290;4756;NEHREBECKI Roman;WRB
291;4754;JACH Michał;PiS
292;4746;FAJDEK Patryk;WRB
293;4742;SZWED Anna Bożena;PiS
294;4696;MARJAN Patryk Piotr;KBLN
295;4603;KIEROZALSKI Grzegorz;PiS
296;4550;CHMIELEWSKI Krzysztof Robert;KBLN
297;4550;PROKOP-PACZKOWSKA Małgorzata Barbara;WRB
298;4513;GRABARCZYK Tomasz Michał;KBLN
299;4474;JABŁOŃSKA Elżbieta;KE
300;4467;ANTCZAK Alicja Elżbieta;PiS
301;4420;PAWŁOWSKA Monika Jolanta;WRB
302;4415;BOŁTRYK Marcin;KE
303;4362;MIGOCZ Izabela Monika;WRB
304;4338;DZIK Katarzyna Helena;WRB
305;4325;PANCEWICZ Mikołaj Jakub;WRB
306;4270;WROŃSKI Marcin;PiS
307;4240;GRUCELA Bartosz;LR
308;4234;KNAPIK Aleksandra Alicja;WRB
309;4169;DUDAR Ewa;KE
310;4160;GÓRSKA Anna;LR
311;4147;SUFIN-JACQUEMART Ewa Anna;KE
312;4128;IDZIKOWSKI Wiktor;WRB
313;4083;KOSMALSKA Joanna Agnieszka;K15
314;4082;ZIMMERMANN Julia Eliza;LR
315;4077;JACHNIK Jerzy Witold;K15
316;4077;KAMIŃSKI Michał;PiS
317;4036;BŁASZCZYK Anna;K15
318;4023;MASŁOWSKI Maciej Przemysław;K15
319;3997;STACHOWIAK Ireneusz;PiS
320;3997;DEMSKI Patryk Jerzy;PiS
321;3991;KALATA Edyta Teresa;KE
322;3989;ŻOŁNIERUK Beata Izabela;PiS
323;3981;CABAN Renata Wiesława;KE
324;3973;LANC Elżbieta;KE
325;3943;MENTZEN Tomasz Jacek;KBLN
326;3927;RUTKA Marek Andrzej;WRB
327;3876;TWARDOSZ Lilija;WRB
328;3798;WAWER Michał Jan;KBLN
329;3786;DEN Jolanta;KE
330;3769;DZIAMBOR Artur Erwin;KBLN
331;3748;DUDŹ Katarzyna Zofia;KE
332;3743;GIEROWSKI Rafał;KBLN
333;3682;JANKOWSKA Wanda;K15
334;3673;KUBICZEK Piotr Janusz;K15
335;3613;GILL-PIĄTEK Hanna Beata;WRB
336;3610;KRZĘTOWSKA Agnieszka Maria;PiS
337;3605;STASIAK Aleksandra Małgorzata;KE
338;3605;KRAJSKI Stanisław;KBLN
339;3594;ZBOROWSKI Maciej;PFP
340;3577;PROROK Genowefa Katarzyna;KE
341;3569;ANASZEWICZ Marcin;WRB
342;3501;KARPIŃSKI Włodzimierz Witold;KE
343;3479;WALCZAK Joanna Izabela;K15
344;3445;JANOSKA Jerzy Jan;KBLN
345;3421;MATYSIAK Paulina;LR
346;3420;NOWAK Izabela Anna;WRB
347;3406;JABŁOŃSKI Jacek Andrzej;WRB
348;3391;SZKOŁA Józef;KE
349;3367;KURZELEWSKA Arleta;PiS
350;3361;ZIÓŁKOWSKI Jakub;WRB
351;3353;STANIEWSKI Marcin;WRB
352;3349;MICHALSKA Joanna Klaudia;KE
353;3314;PAPROCKA Katarzyna Petronela;WRB
354;3307;KULIŃSKA Lucyna Michalina;KBLN
355;3266;DROZD Krystiana Maria;KE
356;3207;SKUPIEŃ Andrzej;KBLN
357;3146;SYSKA Michał Jan;WRB
358;3143;KOTULA Katarzyna Agata;WRB
359;3111;LEŚNIAK Tomasz Marek;WRB
360;3103;WITKOWSKA Agata Joanna;K15
361;3063;ZYCH Barbara;KE
362;3052;ŁANCZKOWSKI Romuald;PiS
363;3029;WALCZAK Izabela Anna;KBLN
364;3021;WAWRYKA Dawid;WRB
365;3003;ZARĘBSKA Katarzyna Kamila;KE
366;2997;BŁASZCZYK Stefan;KBLN
367;2994;SZYMCZYK Krzysztof Feliks;PiS
368;2986;KOZŁOWSKI Jerzy;K15
369;2964;HATKA Helena;PiS
370;2963;GROMADZKI Sławomir;WRB
371;2963;OLKO Dorota Zofia;LR
372;2952;ODROWSKA Katarzyna;WRB
373;2944;SMIRNOW Andrzej;PiS
374;2920;SOBERA Iwona Maria;WRB
375;2904;WACHOWSKA-KUCHARSKA Anna Małgorzata;LR
376;2884;KOTARBA Mariusz;WRB
377;2880;ŻUREK Piotr Grzegorz;KBLN
378;2873;SZAŁATA Joanna Irena;KBLN
379;2860;ZIĘTKOWSKI Wojciech Maciej;KBLN
380;2856;TOMCZAK Witold Stanisław;KBLN
381;2840;PRUŚ Sylwester Zbigniew;KBLN
382;2822;IWAŃSKA Katarzyna;LR
383;2801;KARWOT Anna Zofia;K15
384;2793;ZATKA Natalia Iwona;WRB
385;2791;KLAWITER Jan Andrzej;K15
386;2781;JĘDRASIK Krzysztof Piotr;K15
387;2765;JAGIEŁŁO Wojciech Jan;K15
388;2748;GOŁDA Marcin Antoni;WRB
389;2743;GOGÓŁKA Robert Mirosław;K15
390;2735;BOCHEŃSKI Jakub Józef;WRB
391;2726;LIEDER Ewa;KE
392;2718;SZAŁACHWIEJ Ewa;PiS
393;2685;FALKOWSKA Agnieszka;WRB
394;2684;OGONOWSKA Edyta Renata;KE
395;2670;DŁUGOSZ Magdalena Anna;LR
396;2658;NOWAK Paulina;LR
397;2656;SAJDAK-WASIK Agnieszka Andżelika;K15
398;2647;LEWCZUK Tomasz;WRB
399;2634;WILCZYŃSKA Maria Bernadeta;WRB
400;2631;ROSIŃSKA Katarzyna Ewa;LR
401;2631;ŚMIGIELSKA Klaudia;K15
402;2616;FRYDRYK Jakub;K15
403;2603;DECKER Magdalena Maria;WRB
404;2593;MARZEC Marcin;WRB
405;2567;PATER Agata Bożena;K15
406;2565;WIŚNIEWSKA Anna Elżbieta;PFP
407;2552;KOCHAŃSKA Julia Anna;K15
408;2541;MATUSIAK Karolina Daria;KE
409;2534;TANAJNO Paweł Jan;K15
410;2529;SAWICKI Marcin;KBLN
411;2523;WÓJCIAK-PLEYN Ewa Maria;WRB
412;2521;KRYSIAK Wioleta Magdalena;LR
413;2504;LISOWSKA Bożena Grażyna;KE
414;2483;CIESIELCZYK Marek;KBLN
415;2478;DUDEK Dorota;K15
416;2462;NOWAK Tadeusz Zenon;KE
417;2422;ŻMIJAN Stanisław;KE
418;2416;ZYCH Anna;K15
419;2386;WRÓBLEWSKA Kornelia Konstancja;KE
420;2384;POPOWSKA Magdalena Maria;KE
421;2383;AONDO-AKAA Bawer;K15
422;2343;KRYSTOWSKA Anna;KBLN
423;2340;BUCZEK Tomasz Wojciech;KBLN
424;2327;LISIECKI Piotr Cezary;KBLN
425;2321;RABENDA Karol Kazimierz;PiS
426;2315;SZEWCZYK Marek Wacław;KBLN
427;2314;OSADCZY Włodzimierz;KBLN
428;2303;BRYŁKA Anna Mirosława;KBLN
429;2302;ŁUKASZEWICZ Olgierd Marian;WRB
430;2289;ŻMIJEWSKA Aleksandra Małgorzata;WRB
431;2278;JURZYSTA Marcin;WRB
432;2275;TRACZYK Adam Paweł;WRB
433;2257;JACHLEWSKA Elżbieta;KE
434;2250;KUMOR Monika Aleksandra;K15
435;2241;ROMECKI Stefan Józef;K15
436;2216;KRUTUL Paweł;WRB
437;2215;KORWIN-MIKKE Dominika Maria;KBLN
438;2211;ROSIEWICZ Andrzej Wacław;PFP
439;2208;PIASECKA Anna;WRB
440;2188;KULESZKA Agata;K15
441;2175;OLSZEWSKI Łukasz Patryk;WRB
442;2174;DRUBKOWSKA Monika;WRB
443;2171;ŁAŚ Maria Bogusława;LR
444;2166;NOSAL-IKONOWICZ Agata Alina;LR
445;2165;DE LAZARI-RADEK Katarzyna Anna;WRB
446;2157;CZERWIŃSKA Ewa Barbara;PFP
447;2157;PIETRZAK Michał Damian;WRB
448;2156;SZENDEROWICZ Klaudia;KBLN
449;2151;KUBALA Marek Zdzisław;K15
450;2142;ANIŚKO Tomasz Witold;KE
451;2135;WISZ Elżbieta Anna;LR
452;2134;HIERO-CICHOŃ Agata;K15
453;2132;DYMKO Łukasz;K15
454;2122;STASIAK Marta Katarzyna;KE
455;2118;GRACZYK Ewa Elżbieta;WRB
456;2110;ŁUKASIEWICZ Piotr Leszek;WRB
457;2106;ZIEGLER-CHAMIELEC Anita Kornelia;WRB
458;2105;BERECKA Barbara;K15
459;2057;MARTYNIUK Kamilla Monika;K15
460;2055;NYCZ Ewelina Magdalena;K15
461;2053;SOKOŁOWICZ Mariusz Paweł;WRB
462;2046;OCHOCKA Iwona;WRB
463;2037;WOCH Marek Marian;PFP
464;2032;UCHWAŁ Aneta;KE
465;2026;KORDEK Emilia Aneta;KBLN
466;1995;NOWICKA Jolanta Maria;K15
467;1989;OLKOWSKA Małgorzata;WRB
468;1974;SKALIK Włodzimierz Bogdan;KBLN
469;1955;DŁUGOŁĘCKA Elżbieta;WRB
470;1938;PIJANOWSKI Marek;WRB
471;1936;GUZIKOWSKI Jacek Piotr;K15
472;1931;ZALESIŃSKI Zbigniew Stanisław;WRB
473;1914;ZAPAŁOWSKI Andrzej Tomasz;KBLN
474;1906;OLSZEWSKA Małgorzata;K15
475;1903;TARASIEWICZ Sława Iwona;WRB
476;1903;MARANDA Marcin;PFP
477;1895;BIAŁOOKA-KOSTENECKA Danuta Jadwiga;PiS
478;1868;FOGIEL-LITWINEK Magdalena Izabela;K15
479;1857;POMORSKA Karolina Agnieszka;K15
480;1857;JÓŹWIAK Maciej;KBLN
481;1856;GŁOWACKA Ewa Katarzyna;K15
482;1850;GŁOWACKI Tomasz Bogdan;K15
483;1839;GAWKOWSKI Krzysztof Kamil;WRB
484;1836;MAZUR Paweł Przemysław;KBLN
485;1827;ŻURAW Elżbieta Małgorzata;WRB
486;1819;WIŚLIŃSKA Natalia Anna;KBLN
487;1816;MAZUR Artur;KE
488;1813;KRÓLAK Marcin Stanisław;K15
489;1812;STYPKA Maciej;KBLN
490;1810;MILAS Jolanta Elżbieta;PFP
491;1809;LECHOWSKI Krzysztof Grzegorz;K15
492;1808;ĆWIK Sławomir;KE
493;1807;MAZUR Joanna Sylwia;KBLN
494;1789;PAZIO Rafał Piotr;KBLN
495;1785;JÓZEFOWICZ Maciej Piotr;KE
496;1783;LUCH Katarzyna;K15
497;1782;KASPRZAK Krzysztof Grzegorz;KBLN
498;1754;WYCHOWAŁEK Paweł;K15
499;1752;AMBROZIAK Piotr Robert;WRB
500;1734;HOFFMAN Juliusz;KBLN
501;1732;KWOLEK Katarzyna;WRB
502;1715;FURGO Grzegorz Witold;KE
503;1714;STATECZNY Adrian Jan;KBLN
504;1710;ŻÓŁTEK Stanisław Józef;PLE
505;1698;POSŁUSZNY Leszek Józef;KBLN
506;1690;ŚRUBKOWSKA Żaneta Katarzyna;PiS
507;1690;DŁUGOSZ Bogusława;WRB
508;1687;BARSZCZAK Bartłomiej Mariusz;K15
509;1685;PRZYSTAJKO Jerzy;LR
510;1676;KUCZYŃSKA Urszula Teresa;LR
511;1666;KNOP Roman;K15
512;1664;KUNC Joanna;K15
513;1663;KLIMKOWSKI Sławomir;K15
514;1656;NOWAK Alicja;PFP
515;1629;GRUSZKA Jakub Krystian;KBLN
516;1613;MICHAŁOWSKI Ernest Cezary;KBLN
517;1607;MODZELEWSKA Bożena Krystyna;KBLN
518;1601;BARTOSIAK Tomasz;KBLN
519;1596;JAROSZ Maciej;WRB
520;1595;MICHALEWICZ Joanna;KBLN
521;1592;KOWALCZUK Ryszard Stanisław;K15
522;1588;PIETRZAK Anna Grażyna;KE
523;1588;LEWANDOWSKI Marek;K15
524;1587;PERA Jakub;K15
525;1578;GRODZKA Anna;LR
526;1571;SKUTECKI Paweł Juliusz;K15
527;1563;ŁACH Barbara Janina;KBLN
528;1558;SZLINDER Maciej Karol;LR
529;1557;PILC Jarosław Stanisław;WRB
530;1546;PAMIĘTA Marta;KBLN
531;1535;BIAŁEK Agnieszka;KBLN
532;1530;LAMENTOWICZ Wojciech;WRB
533;1529;BAŃKA Damian;KBLN
534;1505;TARGAŃSKA Magdalena Ewa;K15
535;1505;CZERSKA-THOMAS Joanna Ewa;KE
536;1498;OLSZEWSKA Mariola Aneta;K15
537;1490;PISZCZEK Arkadiusz Andrzej;KBLN
538;1476;KITLIŃSKI Tomasz;WRB
539;1464;GARCZYŃSKI Bartosz;K15
540;1453;KOPKO Janusz;K15
541;1428;ŚLUSARCZYK Estera;KBLN
542;1423;JANKOWSKI Sylwester Tomasz;KE
543;1417;TARCZYŃSKA Anna Małgorzata;WRB
544;1405;AUGUŚCIK Jagoda;K15
545;1399;STYCZEŃ Oskar Szymon;LR
546;1386;CZYPICKI Wojciech Janusz;WRB
547;1385;PAŚNICKI Michał Wiktor;K15
548;1383;FORDON Jacek;K15
549;1380;WIŚNIEWSKA Joanna;K15
550;1378;LUTY Jerzy;K15
551;1377;CZAJKOWSKI Michał Maciej;KBLN
552;1371;CHUDY Filip;LR
553;1370;BROWARNY Wojciech Jan;LR
554;1370;JOŃCZYK Łukasz;K15
555;1359;STRUS Sylwia;KBLN
556;1357;BEDNARSKI Sebastian Waldemar;LR
557;1352;DĄBROWSKA Ewa Alicja;K15
558;1346;KALINOWSKA Jolanta Maria;KE
559;1339;GOTLIBOWSKA Monika Agnieszka;WRB
560;1337;SIKORA Anna Iwona;LR
561;1328;SZKARUPSKI Daniel;KBLN
562;1322;GOŁĘBIEWSKA Paulina;KBLN
563;1311;KRASKA-ROMANOWSKA Beata;KE
564;1305;ŻABICKA Monika Maria;WRB
565;1300;PALKA Dominik Franciszek;PFP
566;1296;BORKOWSKI Łukasz Jan;K15
567;1273;CHOJNACKA Magdalena;KBLN
